user_id,first_order_day,most_used_city,count_cuisines,voucher_user,voucher_amount,member_get_member_viral,average_order_value,cnt_orders_7d_fwd,cnt_orders_14d_fwd,cnt_orders_30d_fwd,cnt_orders_60d_fwd,cnt_orders_90d_fwd,cnt_orders_6m_fwd
4030084,31/05/2016,London,1,0,,,38.4,1,1,1,1,1,1
3743846,18/05/2016,London,1,1,5,0,22.2,1,1,1,1,1,1
607668,01/10/2015,London,6,0,,,24.21996,1,1,1,3,3,11
3062602,15/04/2016,London,3,1,2.5,0,30.96,1,2,2,4,4,4
2140834,23/02/2016,London,1,1,2.5,0,19.176,1,1,1,1,1,1
4073106,02/06/2016,London,1,0,,,37.8,1,1,1,1,1,1
578112,15/09/2015,London,1,1,10,0,10.44,1,1,1,1,1,1
2096446,20/02/2016,Manchester,1,1,2.5,0,31.08,1,1,1,1,1,1
1793680,31/01/2016,London,2,1,2.5,0,21.78,1,1,2,2,3,3
561290,12/09/2015,London,1,0,,,36.6,1,1,1,1,1,1
810582,23/10/2015,London,2,0,,,19.35996,1,1,1,1,1,2
1471168,03/01/2016,London,2,0,,,40.68,1,1,1,1,2,3
5212708,17/07/2016,London,1,0,,,28.8,1,1,1,1,1,1
2206194,27/02/2016,London,4,0,,,37.335,2,2,2,3,3,4
3638886,13/05/2016,London,1,0,,,5.4,1,1,1,1,1,1
639396,27/09/2015,London,4,0,,,24.98664,1,2,2,2,2,2
648062,29/09/2015,London,1,0,,,19.38,1,1,1,1,1,1
763942,18/10/2015,London,13,0,,,24.70236,1,1,2,4,5,18
2257736,01/03/2016,London,1,0,,,34.2,1,1,1,1,1,1
417356,04/08/2015,London,1,0,,,33.54,1,1,1,1,1,1
531214,05/09/2015,London,8,0,,,22.17804,1,1,1,2,2,6
1238160,09/12/2015,London,1,0,,,48.36,1,1,1,1,1,1
1857550,31/03/2016,London,5,0,,,25.22568,2,3,5,5,6,7
2208422,27/02/2016,London,4,0,,,23.92992,1,1,1,2,5,6
662502,06/11/2015,London,4,0,,,25.896,1,1,1,2,2,4
3081698,16/04/2016,London,2,1,2.5,0,51.96,1,1,1,1,2,2
970070,12/11/2015,London,3,0,,,48.015,1,1,1,2,2,3
4077048,02/06/2016,London,1,0,,,25.02,1,1,1,1,1,1
560872,12/09/2015,London,2,0,,,24.6,1,1,1,1,1,1
1010286,16/11/2015,Manchester,1,1,10,0,25.38,1,1,1,1,1,1
2600534,20/03/2016,London,2,0,,,25.93992,2,2,2,2,2,3
754652,16/10/2015,London,2,1,10,0,33.84,1,1,1,1,2,2
2426954,11/03/2016,London,1,0,,,31.764,1,1,1,1,1,1
2482114,13/03/2016,Aberdeen,1,0,,,23.4,1,1,1,1,1,1
4306962,12/06/2016,London,3,0,,,17.19,1,1,3,4,4,4
2318862,04/04/2016,London,2,0,,,24,1,2,2,2,2,2
4010378,30/05/2016,London,1,0,,,33.72,1,1,1,2,2,2
1520050,09/01/2016,London,1,0,,,43.8,1,1,1,1,1,1
4469146,19/06/2016,London,1,0,,,48,1,1,1,1,1,1
2284770,03/03/2016,London,1,0,,,25.47,2,2,2,3,3,4
674376,04/10/2015,London,2,0,,,16.77,1,1,1,1,1,2
2357408,06/03/2016,London,8,0,,,32.04456,1,1,1,6,11,13
836470,25/10/2015,London,3,1,10,0,25.0656,1,1,1,1,1,5
344150,12/07/2015,London,2,0,,,23.91,1,1,1,1,1,1
1812180,01/02/2016,London,3,0,,,21.135,3,3,4,4,4,4
3688032,15/05/2016,London,1,0,,,29.88,1,1,1,1,1,1
2936608,08/04/2016,London,2,0,,,25.47,1,1,1,2,2,2
4521254,22/06/2016,London,1,0,,,79.2,1,1,1,1,1,1
4093478,03/06/2016,London,1,1,10,1,25.08,1,1,1,1,1,1
709308,10/10/2015,London,1,0,,,18.48,1,1,1,1,1,1
3954390,28/05/2016,Manchester,1,0,,,20.4,1,1,1,1,1,1
3035960,14/04/2016,London,1,0,,,24.6,1,1,1,1,1,1
3329158,28/04/2016,London,2,0,,,42.327,1,1,4,14,20,20
590802,18/09/2015,London,2,0,,,52.635,1,1,1,1,1,2
4777694,02/07/2016,London,1,0,,,19.86,1,1,1,1,1,1
4048730,01/06/2016,Aberdeen,1,0,,,15.84,1,1,1,1,1,1
1674482,23/01/2016,London,2,0,,,25.98,1,2,3,3,3,3
258462,07/06/2015,London,2,0,,,23.52,1,1,1,1,1,1
3944798,28/05/2016,London,2,0,,,27.51,1,1,1,2,2,2
1418796,29/12/2015,London,2,0,,,21.582,1,1,1,1,1,2
1348738,19/12/2015,London,9,1,50,0,31.1094,1,4,5,9,12,22
327612,09/07/2015,London,1,0,,,28.92,1,1,1,1,1,1
501746,29/08/2015,London,1,0,,,45.36,1,1,1,1,1,1
2961938,09/04/2016,London,2,0,,,42.79992,1,1,2,2,5,6
3818486,21/05/2016,London,1,0,,,58.8,1,1,1,1,1,1
1721894,26/01/2016,London,1,1,2.5,0,31.62,1,1,1,1,1,1
4100178,03/06/2016,London,1,0,,,27.54,1,1,1,1,1,1
4825880,04/07/2016,London,2,0,,,16.44,2,2,2,2,2,2
3584992,11/05/2016,London,2,0,,,19.74,1,1,2,2,2,2
2476176,13/03/2016,London,1,0,,,25.08,1,1,1,1,1,1
3131276,18/04/2016,London,3,0,,,21.045,2,4,4,4,4,4
2830106,02/04/2016,London,1,0,,,40.152,1,1,1,1,1,1
4297042,12/06/2016,London,2,0,,,23.71992,1,2,2,3,3,3
457562,17/08/2015,London,3,0,,,24.42,1,1,1,1,1,2
1221082,07/12/2015,London,3,0,,,37.23996,1,1,1,2,2,2
4571140,24/06/2016,London,5,0,,,27.03,7,7,10,10,10,10
4089150,03/06/2016,London,8,0,,,102.216,8,8,8,8,8,8
466736,25/08/2015,London,5,0,,,28.596,1,1,1,2,2,2
1795242,31/01/2016,London,1,0,,,22.02,1,1,1,2,2,3
1190498,05/12/2015,London,6,0,,,26.23992,1,3,5,7,10,30
3308004,27/04/2016,London,1,0,,,21.09996,1,2,2,2,3,3
1399756,26/12/2015,London,1,0,,,47.28,1,1,1,1,1,1
1726484,19/04/2016,London,2,0,,,36.99996,2,2,2,2,3,3
4609114,25/06/2016,London,1,0,,,26.1,1,1,1,1,1,1
502408,29/08/2015,London,12,0,,,33.41628,2,2,2,2,2,3
2425376,11/03/2016,London,4,0,,,40.49364,1,2,3,6,10,19
3413678,01/05/2016,London,1,0,,,29.16,1,1,1,1,1,1
1305634,15/12/2015,London,1,0,,,29.4,1,1,1,1,1,1
678976,04/10/2015,London,1,1,10,0,5.94,1,1,1,1,1,1
1123842,28/11/2015,London,6,0,,,35.7,1,2,2,4,7,15
3442378,03/05/2016,London,3,0,,,122.79996,3,3,3,3,3,3
2064168,19/02/2016,London,2,0,,,36.85992,1,1,2,2,3,3
3921362,27/05/2016,London,2,0,,,143.475,2,2,4,4,4,4
1913316,08/02/2016,London,4,0,,,21.675,2,2,2,3,4,4
1458012,02/01/2016,Manchester,2,0,,,32.49,1,2,2,2,2,5
3327434,28/04/2016,London,1,0,,,14.82,1,1,1,1,1,1
1762854,29/04/2016,London,1,0,,,62.76,1,1,1,1,1,1
1556082,13/01/2016,London,5,0,,,69.47136,2,2,3,6,6,7
4775830,02/07/2016,London,1,0,,,53.7,1,1,1,1,1,1
1889556,07/02/2016,London,1,0,,,54.78,1,1,1,1,1,1
1561582,14/01/2016,London,1,0,,,19.2,1,1,1,1,1,1
3406126,01/05/2016,London,1,0,,,57.3,1,1,1,1,1,1
4226376,09/06/2016,London,1,0,,,27.48,1,1,1,1,1,1
4364356,15/06/2016,London,1,0,,,39.72,1,1,2,2,2,2
3049708,15/04/2016,London,3,0,,,21.24,1,1,1,2,4,4
491818,27/08/2015,London,11,0,,,25.8438,2,3,5,12,18,50
569154,13/09/2015,London,2,0,,,31.53,1,1,1,1,1,2
1744686,28/01/2016,London,1,0,,,41.4,1,1,1,1,1,1
3813636,21/05/2016,London,1,0,,,41.64,2,2,3,3,3,3
1659222,22/01/2016,London,1,0,,,57.6,1,1,1,1,1,1
425158,07/08/2015,London,10,0,,,45.01716,1,2,3,6,7,10
360758,18/07/2015,Manchester,6,0,,,24.00264,1,1,1,1,1,1
1594566,16/01/2016,London,1,0,,,14.1,1,1,1,1,1,1
4635292,26/06/2016,London,1,0,,,18.48,1,2,2,2,2,2
3465530,04/05/2016,Manchester,2,0,,,19.47996,1,1,2,2,3,3
509108,31/08/2015,London,1,0,,,13.44,1,1,1,1,1,1
1527122,10/01/2016,London,4,0,,,24.864,1,1,1,1,2,5
2423116,11/03/2016,London,1,0,,,165.6,1,1,1,1,1,1
3857478,23/05/2016,London,1,0,,,38.7,1,1,1,1,1,1
977882,13/11/2015,London,2,1,10,0,38.85,1,1,1,1,1,1
3965468,30/05/2016,London,1,0,,,24.6,1,1,1,1,1,1
1840832,04/02/2016,London,2,0,,,26.724,1,1,2,2,2,2
1674694,23/01/2016,London,1,0,,,18.24,1,1,1,1,1,1
4243874,10/06/2016,London,1,0,,,44.04,1,1,2,2,2,2
498990,29/08/2015,London,1,0,,,28.95,1,1,1,1,1,2
542616,07/09/2015,London,1,0,,,112.92,1,1,1,1,1,1
456296,16/08/2015,London,3,0,,,23.796,1,1,1,1,1,2
1403768,27/12/2015,London,3,0,,,49.86,1,1,2,2,3,3
3683354,15/05/2016,London,1,0,,,21.54,1,1,1,1,1,1
3578132,10/05/2016,London,7,0,,,50.36796,2,3,9,16,18,18
2351690,06/03/2016,London,2,0,,,66.6,2,2,2,2,2,2
1479672,04/01/2016,London,1,0,,,26.16,1,1,1,1,1,1
721652,19/12/2015,London,2,0,,,16.26,1,1,1,1,1,1
311450,03/07/2015,London,8,0,,,35.13528,1,1,1,1,2,7
770156,17/10/2015,London,11,0,,,24.99,1,1,1,2,2,9
385374,25/07/2015,Manchester,1,0,,,34.56,1,1,1,1,1,1
4085672,03/06/2016,Manchester,2,0,,,20.73996,2,2,2,3,3,3
1920482,09/02/2016,London,6,0,,,16.88244,1,2,2,8,8,8
957884,10/11/2015,London,2,0,,,69.24,2,2,2,2,2,2
3721424,17/05/2016,London,2,0,,,30.84,1,1,1,2,2,2
4186164,07/06/2016,London,1,0,,,33.39996,2,2,3,3,3,3
3407752,01/05/2016,London,1,0,,,29.4,1,1,1,1,1,1
4125038,04/06/2016,London,2,0,,,33.12,1,1,2,2,2,2
629484,26/09/2015,London,4,0,,,37.464,1,1,2,4,4,13
2684478,25/03/2016,London,1,0,,,22.32,1,1,1,1,1,1
3592594,11/05/2016,London,1,0,,,21.6,1,1,1,1,1,1
2541932,17/03/2016,London,1,0,,,24.12,1,1,1,1,1,1
4014376,30/05/2016,London,2,0,,,79.62,1,1,2,2,2,2
418592,05/08/2015,London,1,0,,,27,1,1,1,1,1,1
2970980,10/04/2016,London,1,0,,,9.54,1,1,1,1,1,1
2108972,21/02/2016,London,1,0,,,51.48,1,1,1,1,1,1
359282,18/07/2015,London,1,0,,,45.48,1,1,1,1,1,1
706634,10/10/2015,London,1,0,,,160.2,1,1,1,1,1,1
433240,09/08/2015,London,1,0,,,60.66,1,1,1,1,1,1
1041734,20/11/2015,London,1,0,,,23.82,1,1,1,1,1,1
2131134,22/02/2016,London,3,0,,,23.865,1,1,2,2,2,4
4626386,26/06/2016,London,1,0,,,21.24,1,1,1,1,1,1
2322624,06/03/2016,Manchester,1,0,,,46.38,1,1,1,1,1,1
2791736,31/03/2016,London,1,0,,,19.8,1,1,1,1,1,1
1223862,08/12/2015,London,3,0,,,46.06992,1,2,2,3,3,3
472096,22/08/2015,London,1,1,10,0,18,1,1,1,1,1,1
2185410,26/02/2016,London,3,0,,,26.13,1,1,1,1,3,4
1694438,24/01/2016,London,1,0,,,27.06,1,1,1,1,1,1
3099384,17/04/2016,London,1,0,,,19.56,1,1,1,1,1,1
685470,06/10/2015,London,1,0,,,18.54,1,1,1,1,1,1
455480,16/08/2015,Manchester,4,0,,,40.005,1,1,1,2,2,4
2908894,07/04/2016,London,1,0,,,18.6,1,1,1,1,1,1
4679192,28/06/2016,London,2,1,10,1,31.098,1,1,2,2,2,2
1585258,16/01/2016,London,1,0,,,36.84,1,1,1,1,1,1
2169208,25/02/2016,London,1,0,,,19.788,1,1,1,1,1,1
3330422,28/04/2016,London,3,0,,,27.78,1,1,1,3,3,3
921588,06/11/2015,London,3,0,,,20.55996,1,1,1,1,2,3
4208252,08/06/2016,London,1,0,,,18.06,1,1,1,1,1,1
4004990,30/05/2016,London,1,0,,,20.4,1,1,1,1,1,1
520624,02/09/2015,Manchester,1,0,,,41.52,1,1,1,1,1,1
340814,12/07/2015,London,7,0,,,54.8646,2,2,2,2,2,8
5105702,14/07/2016,Manchester,2,1,2.5,0,40.62,2,2,2,2,2,2
2742520,28/03/2016,Manchester,2,0,,,34.29,1,1,2,2,2,2
744402,15/10/2015,London,1,1,10,0,18.18,1,1,1,1,1,1
470040,22/08/2015,London,1,0,,,24.06,1,1,1,1,1,1
539634,06/09/2015,London,1,1,10,0,18.6,1,1,1,1,1,1
939816,08/11/2015,London,1,1,10,0,18.216,1,1,1,1,1,1
351484,15/07/2015,London,1,0,,,31.14,1,1,1,1,1,1
1523494,09/01/2016,London,4,0,,,20.46,1,1,1,1,1,5
245660,01/06/2015,London,1,0,,,34.08,1,1,1,1,1,1
714504,11/10/2015,London,2,0,,,28.47,1,1,1,1,1,1
517612,01/09/2015,London,1,1,10,0,19.62,1,1,1,1,1,1
822448,24/10/2015,London,1,1,10,0,33.6,1,1,1,2,2,2
5070524,13/07/2016,London,1,0,,,51.12,1,1,1,1,1,1
2170294,25/02/2016,London,1,0,,,13.32,1,1,1,1,1,1
381736,24/07/2015,London,1,0,,,35.04,1,1,1,1,1,1
2333020,05/03/2016,London,1,0,,,19.44,1,1,1,1,1,1
352792,15/07/2015,London,6,0,,,23.172,1,1,1,1,2,6
1946208,11/02/2016,London,6,0,,,25.83264,3,5,7,8,9,11
3153676,20/04/2016,London,10,0,,,35.39196,1,1,4,9,15,15
1017330,17/11/2015,London,1,0,,,17.41992,1,1,1,1,1,3
1884790,07/02/2016,London,4,0,,,33.135,2,2,3,4,4,4
5054136,12/07/2016,London,1,0,,,20.52,1,1,1,1,1,1
1028046,19/11/2015,London,1,1,10,0,18,1,1,1,1,1,1
854174,28/10/2015,London,7,0,,,25.31712,2,5,11,20,28,61
981920,13/11/2015,London,4,0,,,30.09492,1,1,3,4,6,9
1673890,23/01/2016,London,1,0,,,19.5,1,1,1,1,1,1
2932714,08/04/2016,London,1,0,,,33.18,1,1,1,1,1,1
3923968,27/05/2016,London,1,0,,,33.36,1,1,1,1,1,1
964146,11/11/2015,London,5,0,,,20.84172,4,5,5,8,10,11
2947646,09/04/2016,London,3,0,,,21.60744,3,4,5,8,8,8
1776792,30/01/2016,London,3,0,,,53.07996,1,1,1,1,1,3
678410,06/10/2015,London,6,0,,,28.63284,2,2,4,6,6,9
3962360,28/05/2016,Manchester,2,0,,,30.228,2,2,2,3,3,3
3443410,03/05/2016,London,2,0,,,22.08,2,2,2,2,2,2
2758692,29/03/2016,London,1,0,,,20.16,1,1,1,1,1,1
4181612,07/06/2016,London,1,0,,,23.16,1,1,1,1,1,1
4222566,09/06/2016,London,1,0,,,24.06,1,1,1,1,1,1
357178,20/07/2015,London,15,0,,,22.93356,2,2,3,4,4,9
3810646,21/05/2016,London,4,0,,,38.808,1,2,3,5,5,5
487662,26/08/2015,London,16,0,,,21.83928,1,1,2,4,13,19
338196,11/07/2015,London,3,0,,,30.846,1,2,2,2,2,2
2733204,27/03/2016,London,2,0,,,20.73,1,1,1,2,2,2
2673148,24/03/2016,London,3,0,,,19.68,1,1,1,1,3,5
1619706,18/01/2016,London,1,0,,,20.22,1,1,1,1,1,1
318426,05/07/2015,London,4,0,,,38.07,1,2,3,3,3,7
1678378,23/01/2016,London,1,0,,,26.76,1,1,1,1,1,1
918572,05/11/2015,London,1,0,,,48.9,1,1,1,1,1,1
1929216,10/02/2016,London,1,0,,,55.68,1,1,1,1,1,1
1369356,20/12/2015,Manchester,2,0,,,61.41,2,2,2,2,2,2
1558898,13/01/2016,London,3,0,,,26.1,2,2,3,3,3,3
2159886,04/04/2016,London,1,0,,,29.88,1,1,1,1,1,1
1739514,28/01/2016,London,8,0,,,50.4768,1,1,1,1,3,10
1124188,28/11/2015,London,2,0,,,35.91,1,2,2,2,2,2
561300,12/09/2015,London,1,0,,,36.48,1,1,1,1,1,1
902828,03/11/2015,London,1,1,10,0,18,1,1,1,1,1,1
293182,25/06/2015,London,4,0,,,22.368,1,1,1,1,1,1
4575586,24/06/2016,London,1,0,,,20.88,1,1,1,1,1,1
553742,10/09/2015,London,1,0,,,55.32,1,1,1,1,1,1
758298,16/10/2015,London,1,0,,,33.54,2,2,2,2,2,2
3431840,02/05/2016,London,1,0,,,69.3,1,1,1,1,1,1
190620,18/07/2015,London,5,0,,,33.84756,1,1,1,4,4,6
4077548,02/06/2016,London,1,0,,,36.78,1,1,1,1,1,1
4657602,10/07/2016,London,2,1,10,1,28.83,2,2,2,2,2,2
340296,12/07/2015,London,1,0,,,77.748,1,1,1,1,1,1
2274208,02/03/2016,London,1,0,,,31.68,1,1,1,1,1,1
804702,22/10/2015,London,1,0,,,31.2,1,1,1,1,1,1
594602,19/09/2015,London,3,0,,,27.285,1,1,1,1,1,1
1091894,25/11/2015,London,1,0,,,31.5,1,1,1,1,1,1
3056306,15/04/2016,London,1,1,2.5,0,24.84,1,1,1,1,1,1
1849812,05/02/2016,London,1,0,,,25.38,1,1,1,1,1,1
3915640,26/05/2016,London,1,0,,,40.08,1,1,1,1,1,1
4400568,17/06/2016,London,1,0,,,18,1,1,1,1,1,1
4200094,08/06/2016,London,1,0,,,50.4,1,1,1,1,1,1
1142980,29/11/2015,Manchester,1,0,,,34.2,1,1,1,1,1,1
3646904,25/05/2016,London,2,0,,,34.572,1,1,3,4,4,4
1066314,22/11/2015,London,1,0,,,18.06,1,1,1,1,1,1
3224900,23/04/2016,London,3,0,,,26.85996,1,2,2,3,3,3
2391136,09/03/2016,London,1,0,,,26.37192,1,2,3,3,3,3
82012,02/12/2015,London,2,0,,,42.9,1,1,2,2,2,2
4430038,18/06/2016,London,2,0,,,33.57996,1,1,3,3,3,3
3031928,15/04/2016,London,1,0,,,36,1,1,1,1,1,1
855178,28/10/2015,London,4,0,,,31.34568,1,1,1,1,1,8
1268428,12/12/2015,London,5,0,,,29.93568,1,1,3,16,22,41
4620982,26/06/2016,London,1,0,,,19.59996,2,2,3,3,3,3
4543150,23/06/2016,London,2,0,,,149.17992,3,3,3,3,3,3
2630056,21/03/2016,Manchester,1,0,,,23.94,1,1,1,1,1,1
712248,10/10/2015,London,4,0,,,16.92924,2,2,3,3,5,14
800296,21/10/2015,London,1,0,,,27.48,1,1,1,1,1,1
1738030,28/01/2016,London,1,0,,,45.456,1,1,1,1,1,1
3544644,08/05/2016,London,1,1,2.5,0,33.84,1,1,1,1,1,1
643372,17/11/2015,Aberdeen,1,0,,,24.24,1,1,1,1,1,1
338046,11/07/2015,London,1,0,,,20.13996,1,1,1,1,2,2
1074476,23/11/2015,London,1,1,10,0,19.32,1,1,1,1,1,1
1133006,29/11/2015,London,1,0,,,34.56,1,1,1,1,1,1
3628026,13/05/2016,London,1,0,,,22.74,1,1,1,1,1,1
427680,08/08/2015,London,14,0,,,22.19412,2,3,8,14,20,30
4268030,11/06/2016,London,1,0,,,30.54,1,1,1,1,1,1
449030,15/08/2015,London,1,0,,,56.64,1,1,1,1,1,1
1051542,21/11/2015,London,6,0,,,28.18356,1,1,2,4,7,10
3933222,27/05/2016,London,2,0,,,23.28,1,1,2,3,3,3
3013364,12/04/2016,London,1,0,,,36.156,1,1,1,4,5,5
1576980,18/02/2016,London,1,0,,,63.156,1,1,1,2,2,5
5210860,17/07/2016,London,1,1,10,1,19.8,1,1,1,1,1,1
1983650,13/02/2016,London,1,0,,,33.24,1,1,1,1,1,1
1106712,27/11/2015,London,4,0,,,19.92396,1,1,1,1,3,9
4428866,18/06/2016,London,7,0,,,45.04992,12,12,12,12,12,12
1795668,31/01/2016,London,1,0,,,55.32,1,1,1,1,1,1
4545154,23/06/2016,London,2,0,,,14.88,1,1,2,2,2,2
3491756,06/05/2016,London,1,0,,,26.4,1,1,1,1,1,1
3811368,21/05/2016,London,2,0,,,17.04,1,1,2,3,3,3
2599998,20/03/2016,London,1,0,,,44.04,1,1,1,2,2,2
958398,10/11/2015,London,3,0,,,31.37592,1,1,1,1,1,3
2263540,01/03/2016,London,5,0,,,25.34928,2,2,2,4,6,9
3653948,14/05/2016,London,1,0,,,68.4,1,1,1,1,1,1
610446,21/09/2015,London,1,0,,,53.52,1,1,1,1,1,1
1175038,03/12/2015,London,1,0,,,18.24,1,1,1,1,1,1
3340230,29/04/2016,London,5,0,,,22.99332,3,5,8,9,9,9
5170706,16/07/2016,London,1,0,,,22.32,1,1,1,1,1,1
3122990,18/04/2016,London,1,1,2.5,0,37.2,1,1,1,1,1,1
1793434,31/01/2016,London,2,0,,,23.25,1,1,1,1,1,2
1318752,17/12/2015,London,11,0,,,25.88436,3,3,5,11,18,29
1441954,10/07/2016,London,1,0,,,36.84,1,1,1,1,1,1
2086654,20/02/2016,London,1,0,,,38.88,1,1,1,1,1,1
4148812,05/06/2016,London,1,0,,,23.64,1,1,1,1,1,1
565506,12/09/2015,London,2,0,,,31.32,1,1,1,1,1,1
1283468,13/12/2015,London,5,0,,,19.95852,2,2,2,3,3,11
283890,20/06/2015,London,2,0,,,27.39,1,1,1,1,1,1
2725520,27/03/2016,London,1,0,,,34.02,1,1,1,1,1,1
1429012,30/12/2015,London,1,0,,,32.04,1,1,1,1,1,1
5064520,13/07/2016,Manchester,2,1,10,1,14.13996,3,3,3,3,3,3
3226006,23/04/2016,Aberdeen,1,0,,,32.04,1,1,1,1,1,1
2202570,27/02/2016,London,11,0,,,24.72,1,1,2,3,7,18
586706,17/09/2015,London,8,0,,,21.55704,1,2,3,7,8,14
5174022,16/07/2016,London,1,0,,,24.24,1,1,1,1,1,1
2527572,16/03/2016,London,3,0,,,29.29704,1,2,3,4,5,7
3708066,16/05/2016,Manchester,1,0,,,26.28,1,1,1,1,1,1
2205588,04/03/2016,London,3,0,,,37.896,1,2,3,3,3,5
3655044,14/05/2016,Manchester,1,0,,,37.95,1,1,2,2,2,2
826528,24/10/2015,London,1,1,10,0,34.2,1,1,1,1,1,1
1426032,30/12/2015,London,2,0,,,39,1,1,1,2,2,3
930380,07/11/2015,London,1,0,,,18,1,1,1,1,1,1
3461672,04/05/2016,London,2,0,,,21.3,1,2,2,2,2,2
1702634,24/01/2016,London,4,0,,,32.16,1,1,2,4,5,7
1361682,20/12/2015,London,1,0,,,80.28,1,1,1,1,1,1
1615642,18/01/2016,London,2,0,,,27.31992,2,3,3,3,3,3
691584,07/10/2015,London,1,0,,,35.8896,1,1,1,2,3,5
472296,22/08/2015,London,2,0,,,26.19996,1,3,3,3,3,3
4574124,24/06/2016,London,1,0,,,26.82,1,2,2,2,2,2
2266086,01/03/2016,London,4,0,,,39.53244,3,5,6,7,8,8
716118,11/10/2015,London,1,1,10,0,18.9,1,1,1,1,1,1
3732654,17/05/2016,London,5,0,,,31.18116,2,3,7,16,16,16
3666852,14/05/2016,London,1,0,,,36.54,1,1,1,2,2,2
843646,26/10/2015,London,3,0,,,34.14,1,1,1,1,1,4
629302,26/09/2015,London,8,0,,,24.02592,1,1,1,2,2,7
1592244,16/01/2016,London,3,0,,,34.79592,1,2,3,5,7,15
1271758,12/12/2015,Manchester,1,0,,,59.4,1,1,1,1,1,1
4224774,09/06/2016,London,1,0,,,60.6,1,1,1,1,1,1
2579542,19/03/2016,London,2,0,,,24.27,1,1,2,2,2,2
1193812,05/12/2015,London,3,0,,,25.89996,1,1,1,1,1,3
1918956,09/02/2016,London,1,0,,,36.93,2,2,2,2,2,2
1224564,08/12/2015,London,3,0,,,58.81992,1,1,1,1,1,3
2070532,19/02/2016,London,1,0,,,27,1,1,1,1,1,1
4225460,09/06/2016,London,1,0,,,34.35,1,2,2,2,2,2
634438,26/09/2015,London,3,1,10,0,27.312,1,1,1,2,2,2
1961116,12/02/2016,London,3,0,,,38.805,1,1,1,2,3,4
3881526,24/05/2016,London,1,0,,,23.7,1,2,2,2,2,2
3999678,30/05/2016,London,2,0,,,45.89136,6,6,7,7,7,7
2664998,24/03/2016,Manchester,1,0,,,21.06,1,1,1,1,1,1
246988,02/06/2015,London,2,0,,,44.586,1,1,2,2,2,2
1048268,21/11/2015,London,1,0,,,21.795,1,1,2,2,2,2
4802360,03/07/2016,London,2,0,,,37.32,1,2,2,2,2,2
5205282,17/07/2016,London,0,0,,,22.74,1,1,1,1,1,1
383422,18/10/2015,London,4,1,10,0,33.27,1,2,2,2,4,5
4247618,10/06/2016,Manchester,1,0,,,31.74,1,1,1,1,1,1
1426930,30/12/2015,London,7,0,,,32.51772,2,3,3,5,5,10
2826154,02/04/2016,London,1,0,,,67.74,1,1,1,1,1,1
5008602,10/07/2016,London,0,0,,,44.1,1,1,1,1,1,1
576866,15/09/2015,London,1,0,,,20.94,1,1,1,1,1,1
1023866,18/11/2015,London,1,1,10,0,32.1,1,1,1,1,1,1
260748,09/06/2015,London,1,0,,,24.72,1,1,1,1,1,1
2507374,15/03/2016,Manchester,3,0,,,21.552,1,1,1,3,5,5
574578,14/09/2015,Manchester,8,0,,,29.10996,1,1,3,3,3,8
885704,15/11/2015,London,7,0,,,20.59884,1,1,2,2,3,19
5207368,17/07/2016,London,1,0,,,21.48,1,1,1,1,1,1
569860,13/09/2015,London,1,1,10,0,28.08,1,1,1,1,1,1
2675846,24/03/2016,London,1,0,,,26.4,1,1,1,1,1,1
2203042,27/02/2016,London,1,0,,,18.6,1,1,1,1,1,1
749864,16/10/2015,London,1,0,,,35.58,1,1,1,1,1,1
672428,03/10/2015,London,1,1,10,0,68.628,1,1,1,1,1,1
2535554,30/03/2016,London,3,0,,,17.97,2,2,2,3,6,8
4915804,08/07/2016,London,1,0,,,111.504,1,1,1,1,1,1
2308996,04/03/2016,Manchester,1,0,,,69.96,1,1,1,1,1,1
891440,01/11/2015,London,9,0,,,26.47896,2,2,2,2,5,16
2427294,11/03/2016,London,1,0,,,34.14,1,1,1,1,1,1
1401326,26/12/2015,London,2,0,,,25.47996,1,1,1,1,2,3
297908,27/06/2015,London,4,0,,,24.80664,1,1,1,1,1,2
3845818,22/05/2016,London,3,0,,,40.71996,1,1,1,3,3,3
1376280,21/12/2015,London,1,0,,,34.74,1,1,1,1,1,1
402562,31/07/2015,London,1,0,,,19.02,1,1,1,1,1,1
3309604,27/04/2016,London,1,1,2.5,0,18,1,1,1,1,1,1
3123698,18/04/2016,London,6,0,,,26.98152,2,2,3,8,13,13
2475474,13/03/2016,London,1,0,,,27.66,1,1,1,2,2,3
4241136,10/06/2016,London,1,0,,,17.4,1,1,1,1,1,1
324156,07/07/2015,London,1,0,,,25.74,2,2,2,2,2,3
269776,13/06/2015,London,2,0,,,33.69,1,2,2,2,2,2
4879908,06/07/2016,Manchester,1,0,,,40.5,1,1,1,1,1,1
401200,30/07/2015,London,6,0,,,20.28456,1,2,4,8,8,12
3862786,23/05/2016,London,2,0,,,25.83,2,2,2,2,2,2
1610908,17/01/2016,London,1,0,,,31.53996,1,1,1,2,2,3
5176668,16/07/2016,London,1,0,,,26.88,1,1,1,1,1,1
3081238,16/04/2016,London,2,0,,,23.613,1,1,1,3,4,4
2321816,05/03/2016,London,10,0,,,29.65992,3,3,3,8,10,15
380732,24/07/2015,London,4,0,,,36.84,1,1,1,1,1,3
459316,18/08/2015,London,4,0,,,20.63172,1,1,1,2,2,16
2559754,18/03/2016,Manchester,1,0,,,63.9,1,1,1,1,1,1
